Store,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday
22,2012-06-29,7099,3577,3297.53,345.5,0,339.38,2257.49,142.1920381,7.671,FALSO
23,2012-06-29,6423,3577,2621.06,199.8,0,343.88,1888.97,138.1962667,4.125,FALSO
24,2012-06-29,704,3667,5708.44,329.3,0,1310.41,4292.22,138.1962667,8.983,FALSO
25,2012-06-29,6984,3506,3374.98,537.8,0,712.78,1992.95,214.6466757,7.139,FALSO
26,2012-06-29,6071,3577,3441.05,274,0,256.82,2456.02,138.1962667,7.489,FALSO
27,2012-06-29,7394,3667,7582.01,585.9,0,1019.28,3522.11,142.1920381,8.253,FALSO
28,2012-06-29,9047,3875,6830.32,37.2,0,331.46,4690.76,130.7562667,11.627,FALSO
29,2012-06-29,7099,3577,5142.08,329.04,0.27,565.5,1957.42,138.1962667,9.14,FALSO
30,2012-06-29,8805,3286,57.9,0,0,0,1773.54,221.4813343,6.891,FALSO
31,2012-06-29,8805,3286,5659.29,7.6,0,408.59,6001.91,221.4813343,6.891,FALSO
32,2012-06-29,8195,3693,3333.19,599.5,0,798.18,2945.01,197.785577,8.09,FALSO
33,2012-06-29,9815,3875,0,0,0,0,807.21,130.7562667,7.396,FALSO
34,2012-06-29,8191,3257,3725.46,52.2,0,343.56,3814.45,130.7562667,9.575,FALSO
35,2012-06-29,7394,3506,11690.61,-7.6,0,3457.25,5129.74,142.1920381,8.876,FALSO
36,2012-06-29,8668,3273,1169.41,0,0,0,2549.31,220.5278796,6.989,FALSO
37,2012-06-29,8668,3286,165.32,0,0,0,1989.84,220.5278796,6.989,FALSO
38,2012-06-29,9047,3875,350.56,0,0,26.87,1447.29,130.7562667,11.627,FALSO
39,2012-06-29,8572,3286,4579.58,238.8,0,725.41,85851.87,220.5278796,6.989,FALSO
40,2012-06-29,6442,3577,2925.88,253.2,0,400,2124.37,138.1962667,4.125,FALSO
41,2012-06-29,7654,3693,2864.01,346.02,0,393.26,3293.29,197.785577,6.547,FALSO
42,2012-06-29,9136,3875,755.44,0,0,0,1062.46,130.7562667,7.382,FALSO
43,2012-06-29,8985,3286,289.03,0,0,0,2027.07,213.2460619,9.575,FALSO
44,2012-06-29,82,3681,174.37,0,0,0,1114.79,130.7562667,5.621,FALSO
45,2012-06-29,7522,3506,3291.36,425.6,0,314.88,2255.34,191.0992462,8.567,FALSO
1,2012-07-06,8157,3227,12218.76,94.4,192.83,4066.01,6149.04,221.8837789,6.908,FALSO
2,2012-07-06,842,3227,12355.5,295.05,100.15,6720.4,5506.53,221.5215064,6.565,FALSO
3,2012-07-06,8314,3227,2625.99,30.7,28.16,703.16,1962.17,225.3916254,6.334,FALSO
4,2012-07-06,8037,3187,9789.03,90,157.62,10671.47,3864.91,130.7196333,4.077,FALSO
5,2012-07-06,8235,3227,2592.37,2.65,52.06,914.36,2768.98,222.4714336,5.603,FALSO
6,2012-07-06,8295,3227,6087.24,254.9,205.95,3655.34,5715.69,223.4919851,5.668,FALSO
7,2012-07-06,6467,3646,2779.97,326.2,5.07,2112.68,1548.33,197.8322195,7.872,FALSO
8,2012-07-06,8124,3227,10526.01,157.93,182.17,3068.98,4059.99,225.4407043,5.401,FALSO
9,2012-07-06,8415,3227,3165.17,87.2,8.08,1642.41,2096.86,225.6346256,5.277,FALSO
10,2012-07-06,8687,3666,12644.88,11.2,4.12,5763.56,4746.94,130.7196333,7.17,FALSO
11,2012-07-06,8344,3227,8324.1,125.6,88.73,6101.75,4603.06,225.3916254,6.334,FALSO
12,2012-07-06,8913,3765,10804.73,-0.6,3.33,5397.84,4395.03,130.7196333,10.926,FALSO
13,2012-07-06,7923,363,14357.07,337.7,89.85,8820.75,5507.25,130.7196333,5.765,FALSO
14,2012-07-06,8299,3475,7024.93,416.3,83.47,6927.24,6002.43,191.1338827,8.684,FALSO
15,2012-07-06,7464,3646,4916.59,270.1,24.22,1747.41,2772.41,138.2296333,8.193,FALSO
16,2012-07-06,7049,3646,1559.36,68.8,13.1,420.62,6013.75,197.8322195,6.061,FALSO
17,2012-07-06,6891,363,9824.36,128,25.38,3990.35,3618.23,130.7196333,5.936,FALSO
18,2012-07-06,7608,3538,7264.07,216.52,104.43,5508.05,4833.1,138.2296333,8.535,FALSO
19,2012-07-06,7607,3646,10945.79,600.3,101.46,6664.35,7855.14,138.2296333,8.193,FALSO
20,2012-07-06,792,3475,13826.89,342.6,182.74,7751.95,3675.32,214.6873514,7.28,FALSO
21,2012-07-06,8526,3227,6607.09,63.2,37.39,3667.62,3438.32,221.5215064,6.565,FALSO
22,2012-07-06,7741,3538,10677.48,296.2,12.79,6485.38,3465.23,142.2234298,7.753,FALSO
23,2012-07-06,7086,3538,6918.05,103.8,26.79,6112.89,5184.17,138.2296333,4.156,FALSO
24,2012-07-06,7718,3646,2920.43,559.3,181.49,1218.55,3889.14,138.2296333,8.953,FALSO
25,2012-07-06,7552,3475,7926.21,399.7,40.32,4541.86,4619.98,214.6873514,7.28,FALSO
26,2012-07-06,6494,3538,4894.97,230,19.39,3309.33,5437.93,138.2296333,7.405,FALSO
27,2012-07-06,8208,3646,12579,303.6,217.95,8280.23,7999.22,142.2234298,8.239,FALSO
28,2012-07-06,8913,3765,5618.88,98.6,111.79,2513.36,6421.05,130.7196333,10.926,FALSO
29,2012-07-06,7741,3538,5782.33,132.2,30.11,1918.9,4059.51,138.2296333,9.419,FALSO
30,2012-07-06,8526,3227,799.32,0,2.35,2.96,2510.56,221.5215064,6.565,FALSO
31,2012-07-06,8526,3227,6801.13,1.95,36.15,3120.41,3975.98,221.5215064,6.565,FALSO
32,2012-07-06,7868,3646,6157.85,472.3,28.64,3908.86,6007.28,197.8322195,7.872,FALSO
33,2012-07-06,9321,3666,297.52,0,3.44,0,1107.31,130.7196333,7.147,FALSO
34,2012-07-06,7795,3187,6438.2,174.8,103.13,2529.03,3839.19,130.7196333,9.285,FALSO
35,2012-07-06,8208,3475,7808.9,7,47.5,6948.28,6443.45,142.2234298,8.839,FALSO
36,2012-07-06,8152,3232,249.73,0,0.04,0,659.16,220.567112,6.623,FALSO
37,2012-07-06,8152,3227,259.87,0,9.27,0,1155.93,220.567112,6.623,FALSO
38,2012-07-06,8913,3765,404.49,0,4.05,0,1132.08,130.7196333,10.926,FALSO
39,2012-07-06,8105,3227,11507.92,254.4,90.79,5163.63,108519.28,220.567112,6.623,FALSO
40,2012-07-06,6908,3538,6364.53,277.2,62.07,2574.7,5230.46,138.2296333,4.156,FALSO
41,2012-07-06,7447,3646,7791.47,306.7,31.44,4856.67,4087.29,197.8322195,6.432,FALSO
42,2012-07-06,8687,3666,156.49,0,9.43,0,876.53,130.7196333,7.17,FALSO
43,2012-07-06,8268,3227,219.7,0,3.02,0,1141.12,213.2797452,9.285,FALSO
44,2012-07-06,7923,363,781.9,0,2.87,0,1072,130.7196333,5.407,FALSO
45,2012-07-06,8299,3475,5878.09,169,64.36,2996.47,5477.04,191.1338827,8.684,FALSO
1,2012-07-13,7712,3256,7218.13,45.2,36.24,3909.38,2596.37,221.9241579,6.908,FALSO
2,2012-07-13,8017,3256,8354.65,342.25,20.53,5674.44,5012.22,221.5616784,6.565,FALSO
3,2012-07-13,8228,3256,3196.9,20.8,2.02,302.29,451.1,225.4340074,6.334,FALSO
4,2012-07-13,7686,3224,11075.38,151,17.27,3810.25,4766.88,130.683,4.077,FALSO
5,2012-07-13,8078,3256,1471.06,1,12,889.18,798.44,222.5121481,5.603,FALSO
6,2012-07-13,8027,3256,8413.69,113.45,39.42,5516.18,2724.98,223.5332824,5.668,FALSO
7,2012-07-13,6421,3613,1562.86,85.7,0.35,424.66,57029.78,197.8788621,7.872,FALSO
8,2012-07-13,7846,3256,10278.48,129.2,24,1750.15,2057.71,225.4831143,5.401,FALSO
9,2012-07-13,8239,3256,3031.81,0,2.02,47.76,4554.39,225.6771463,5.277,FALSO
10,2012-07-13,898,3723,7069.25,5,0.32,8194.36,1372.82,130.683,7.17,FALSO
11,2012-07-13,8246,3256,7783.03,105.95,34.8,4778.55,2445.82,225.4340074,6.334,FALSO
12,2012-07-13,9561,3723,8699.07,20,0.06,5542.53,2781.14,130.683,10.926,FALSO
13,2012-07-13,8368,3595,6330.74,220.42,1.17,4033.74,4225.77,130.683,5.765,FALSO
14,2012-07-13,7997,3523,9158.47,-2.5,5.37,4516.68,2574.55,191.1685192,8.684,FALSO
15,2012-07-13,7262,3689,3376.03,189.6,50.02,942.78,753.32,138.263,8.193,FALSO
16,2012-07-13,7029,3613,2375.53,17.9,2.07,983.3,1834.23,197.8788621,6.061,FALSO
17,2012-07-13,7294,3595,5814.57,64.9,0.18,1807.43,1705.19,130.683,5.936,FALSO
18,2012-07-13,7509,3561,6538.92,113.06,0.28,3817.92,959.97,138.263,8.535,FALSO
19,2012-07-13,7317,3689,8183.44,328.2,35.88,2677.28,1877.81,138.263,8.193,FALSO
20,2012-07-13,7827,3523,8679.19,99.7,22.34,4960.49,7877.54,214.728027,7.28,FALSO
21,2012-07-13,8251,3256,5088.14,17.8,2.16,2908.11,1533.27,221.5616784,6.565,FALSO
22,2012-07-13,7581,3561,4773.8,183.5,14.16,2046.91,1457.01,142.2548214,7.753,FALSO
23,2012-07-13,6919,3561,4159.57,99.3,0.47,3148.73,1106.63,138.263,4.156,FALSO
24,2012-07-13,7536,3689,7991.43,136.9,111.69,5852.88,4022.09,138.263,8.953,FALSO
25,2012-07-13,7387,3523,7262.73,45.6,18.01,1803.13,1354.39,214.728027,7.28,FALSO
26,2012-07-13,6447,3561,6894.41,72.3,3.5,1114.8,1415.15,138.263,7.405,FALSO
27,2012-07-13,7895,3689,7264.26,219.2,31.1,4489.18,3102.22,142.2548214,8.239,FALSO
28,2012-07-13,9561,3723,11410.19,19.8,3.03,3053.13,1510.09,130.683,10.926,FALSO
29,2012-07-13,7581,3561,3071.52,163,22.04,1087.28,656.21,138.263,9.419,FALSO
30,2012-07-13,8251,3256,200.86,0,4.08,0,7547.27,221.5616784,6.565,FALSO
31,2012-07-13,8251,3256,7013.13,2.1,29.35,3542.2,10462.74,221.5616784,6.565,FALSO
32,2012-07-13,7157,3613,7111.33,508.95,1.05,1494.84,8154.1,197.8788621,7.872,FALSO
33,2012-07-13,976,3723,221.83,0,0.6,0,2405.4,130.683,7.147,FALSO
34,2012-07-13,7402,3224,2691.41,20.2,16.91,806.44,3029,130.683,9.285,FALSO
35,2012-07-13,7895,3523,3516.15,0,0.15,1749.8,1430.23,142.2548214,8.839,FALSO
36,2012-07-13,7815,3245,769.5,0,0.01,0,1530.69,220.6063444,6.623,FALSO
37,2012-07-13,7815,3256,170.2,0,1.23,0,1270.54,220.6063444,6.623,FALSO
38,2012-07-13,9561,3723,609.49,0,2.05,0,752.29,130.683,10.926,FALSO
39,2012-07-13,7816,3256,4989.73,125.2,15.75,3398.73,105223.11,220.6063444,6.623,FALSO
40,2012-07-13,6748,3561,6891.02,80.4,23.66,1464.52,2677.19,138.263,4.156,FALSO
41,2012-07-13,6724,3613,6062.57,85.84,1.6,1805.08,2636.17,197.8788621,6.432,FALSO
42,2012-07-13,898,3723,769.08,0,2.36,0,2678.63,130.683,7.17,FALSO
43,2012-07-13,7882,3256,539.85,0,0.71,0,2373.05,213.3134286,9.285,FALSO
44,2012-07-13,8368,3595,372.75,0,0.63,0,411.08,130.683,5.407,FALSO
45,2012-07-13,7997,3523,2978.08,118.9,22.07,1899.54,5181.94,191.1685192,8.684,FALSO
1,2012-07-20,8042,3311,3213,313.72,9.53,2262.02,3228.19,221.9327267,6.908,FALSO
2,2012-07-20,8323,3311,6961.58,241.2,24.97,3401.36,2453.42,221.5701123,6.565,FALSO
3,2012-07-20,8138,3311,1266.72,66.2,3.83,149.62,558.02,225.4438827,6.334,FALSO
4,2012-07-20,7914,3263,4799.23,47.55,30.56,634.78,4648.91,130.7012903,4.077,FALSO
5,2012-07-20,8105,3311,964.82,13.48,3.39,278.93,1050.13,222.5209358,5.603,FALSO
6,2012-07-20,8157,3311,3762.14,148.95,18.43,3197.56,7560.36,223.5424501,5.668,FALSO
7,2012-07-20,6287,3585,1182.59,114.37,11.37,198.49,2423.07,197.9290378,7.872,FALSO
8,2012-07-20,7994,3311,6764.94,164.8,13.02,390.77,58068.14,225.4930078,5.401,FALSO
9,2012-07-20,8339,3311,1107.97,0.5,5.85,862.28,1986.24,225.6871121,5.277,FALSO
10,2012-07-20,8445,3589,6596.8,-1.6,44.6,4275.27,10650.28,130.7012903,7.17,FALSO
11,2012-07-20,8241,3311,2874.78,140.22,44.95,3689.47,6187.32,225.4438827,6.334,FALSO
12,2012-07-20,8553,3726,5799,59.68,37.56,5292.33,3376.66,130.7012903,10.926,FALSO
13,2012-07-20,7569,3556,6060.59,133.34,35.23,1518.75,6675.69,130.7012903,5.765,FALSO
14,2012-07-20,7889,3567,4564.87,58.48,19.69,1418.34,3764.15,191.1670428,8.684,FALSO
15,2012-07-20,7531,3732,1131.83,179.69,31.31,274.96,1321.82,138.2331935,8.193,FALSO
16,2012-07-20,6843,3585,1115.42,105.35,4.69,196.54,948.69,197.9290378,6.061,FALSO
17,2012-07-20,7059,3556,2836.48,34.2,20.25,738.75,1189.5,130.7012903,5.936,FALSO
18,2012-07-20,7743,361,2316.87,161.52,27.08,525.04,887.18,138.2331935,8.535,FALSO
19,2012-07-20,7617,3732,6029.42,424.15,17.82,3070.32,2610.94,138.2331935,8.193,FALSO
20,2012-07-20,7604,3567,3156.68,142.66,34.1,2751.92,6194.07,214.7331351,7.28,FALSO
21,2012-07-20,8425,3311,4773.73,57.8,10.12,3554.45,4341.89,221.5701123,6.565,FALSO
22,2012-07-20,7657,361,3250.89,101.3,15.49,1986.27,2800.15,142.2337569,7.753,FALSO
23,2012-07-20,7113,361,2538.45,5.7,38.15,437.8,1377.22,138.2331935,4.156,FALSO
24,2012-07-20,7642,3732,571.85,126.88,145.72,614.55,1867.65,138.2331935,8.953,FALSO
25,2012-07-20,7432,3567,4170.08,227.91,14.1,3456.58,2629.71,214.7331351,7.28,FALSO
26,2012-07-20,6675,361,3072.39,35.8,13.8,1032.75,3437.32,138.2331935,7.405,FALSO
27,2012-07-20,7864,3732,10835.89,164.46,21.51,3314.7,7302.33,142.2337569,8.239,FALSO
28,2012-07-20,8553,3726,8235.78,61.2,12.27,944.08,3623.51,130.7012903,10.926,FALSO
29,2012-07-20,7657,361,1142.93,212.35,8.11,368.45,1625.35,138.2331935,9.419,FALSO
30,2012-07-20,8425,3311,164.49,0,2.82,0,2012.83,221.5701123,6.565,FALSO
31,2012-07-20,8425,3311,2331.17,10.59,13.74,2475.94,5588.47,221.5701123,6.565,FALSO
32,2012-07-20,7776,3585,3551.31,567.16,18.05,2117.84,9786.36,197.9290378,7.872,FALSO
33,2012-07-20,9149,3589,648.02,0,0,0,959.57,130.7012903,7.147,FALSO
34,2012-07-20,777,3263,2732.08,98,5.98,743.47,2456.79,130.7012903,9.285,FALSO
35,2012-07-20,7864,3567,3934.52,0,25.9,934.49,3512.52,142.2337569,8.839,FALSO
36,2012-07-20,8176,3301,38.04,0,0,0,886.99,220.6148749,6.623,FALSO
37,2012-07-20,8176,3311,67.7,0,3.97,0,1634.33,220.6148749,6.623,FALSO
38,2012-07-20,8553,3726,75.04,0,0.19,0,1281.95,130.7012903,10.926,FALSO
39,2012-07-20,8032,3311,6182.24,246.4,31.54,5087.21,63005.58,220.6148749,6.623,FALSO
40,2012-07-20,7045,361,2418.7,89.01,9.52,1450.08,2263.49,138.2331935,4.156,FALSO
41,2012-07-20,7406,3585,4142.86,102.5,23.84,1362.4,5518.54,197.9290378,6.432,FALSO
42,2012-07-20,8445,3589,200.92,0,4.48,0,1026.11,130.7012903,7.17,FALSO
43,2012-07-20,8383,3311,233.77,0,3.69,0,1256.91,213.3219124,9.285,FALSO
44,2012-07-20,7569,3556,204.26,0,1.22,0,1140.85,130.7012903,5.407,FALSO
45,2012-07-20,7889,3567,6682.75,24.24,12.83,2249.85,2288.3,191.1670428,8.684,FALSO
1,2012-07-27,8266,3407,7146.9,389.02,1.59,10267.54,4325.19,221.9412954,6.908,FALSO
2,2012-07-27,8637,3407,6999.14,197.72,2.53,6319.33,5007.01,221.5785461,6.565,FALSO
3,2012-07-27,8494,3407,3447.28,31,2.46,1791.7,1107.97,225.4537579,6.334,FALSO
4,2012-07-27,8106,3356,7011.68,68.7,4.26,13565.83,3841.61,130.7195806,4.077,FALSO
5,2012-07-27,8506,3407,2696.67,7.75,0.36,3104.68,2152.23,222.5297234,5.603,FALSO
6,2012-07-27,8578,3407,7017.6,203.26,8.11,17151.91,3340.02,223.5516178,5.668,FALSO
7,2012-07-27,646,357,1064.81,688.66,3.45,1264.45,2007.5,197.9792136,7.872,FALSO
8,2012-07-27,8171,3407,6382.88,80.6,3.55,2242.95,4403.2,225.5029014,5.401,FALSO
9,2012-07-27,8641,3407,1042.73,8,1.66,1129.2,2929.43,225.6970779,5.277,FALSO
10,2012-07-27,8398,3769,9511.34,0,8.87,16376.33,3062.22,130.7195806,7.17,FALSO
11,2012-07-27,8543,3407,2799.14,97.58,5.64,2364.95,1897.08,225.4537579,6.334,FALSO
12,2012-07-27,9347,3769,8217.72,41.28,2.31,9211.05,5507.68,130.7195806,10.926,FALSO
13,2012-07-27,8042,3537,6699.6,96.56,5.2,8723.87,6650.26,130.7195806,5.765,FALSO
14,2012-07-27,772,3647,4945.52,113.66,4.1,10751.35,3298.31,191.1655664,8.684,FALSO
15,2012-07-27,739,382,2403.14,122.34,0.87,2132.06,1082.9,138.2033871,8.193,FALSO
16,2012-07-27,69,357,589.03,31.77,0,855.31,1457.52,197.9792136,6.061,FALSO
17,2012-07-27,742,3537,4345.01,57.6,7.79,3965.83,6114.63,130.7195806,5.936,FALSO
18,2012-07-27,7297,3701,4182.36,117.52,5.9,3944.27,4654,138.2033871,8.535,FALSO
19,2012-07-27,7443,382,6705,282.26,5.43,4414.95,4550.07,138.2033871,8.193,FALSO
20,2012-07-27,746,3647,11481.26,130.17,7.09,11794.45,3238.04,214.7382432,7.28,FALSO
21,2012-07-27,8809,3407,7903.89,12.92,3.43,10055.75,4183.82,221.5785461,6.565,FALSO
22,2012-07-27,7352,3701,5336.52,42.97,2.31,8546.62,3644.59,142.2126924,7.753,FALSO
23,2012-07-27,6931,3701,3050.22,205.08,7.05,3797.44,3275.95,138.2033871,4.156,FALSO
24,2012-07-27,7362,382,4638.37,501.84,15.86,4124.82,4218.24,138.2033871,8.953,FALSO
25,2012-07-27,7298,3647,6287.52,582.48,2.07,2505.39,1521.67,214.7382432,7.28,FALSO
26,2012-07-27,6412,3701,3025.97,112.64,2.6,376.52,1155.13,138.2033871,7.405,FALSO
27,2012-07-27,7601,382,8698.49,289.37,5.28,12205.87,3358.94,142.2126924,8.239,FALSO
28,2012-07-27,9347,3769,4311.14,25.6,5.34,6009.47,4271.03,130.7195806,10.926,FALSO
29,2012-07-27,7352,3701,4006.71,190.7,2.17,1656.41,1187.12,138.2033871,9.419,FALSO
30,2012-07-27,8809,3407,92.13,0,0.24,0,3727.76,221.5785461,6.565,FALSO
31,2012-07-27,8809,3407,6694.25,35.94,7.2,8201.22,11721.11,221.5785461,6.565,FALSO
32,2012-07-27,7756,357,6076.83,298.78,2.16,1981.66,3861.65,197.9792136,7.872,FALSO
33,2012-07-27,9395,3769,24.71,0,0,0,1205.27,130.7195806,7.147,FALSO
34,2012-07-27,773,3356,3124.08,92.22,0.36,1720.84,3878.36,130.7195806,9.285,FALSO
35,2012-07-27,7601,3647,5446.22,0,10.88,6221.18,2764.62,142.2126924,8.839,FALSO
36,2012-07-27,84,3392,144.59,0,0,0,1545.26,220.6234054,6.623,FALSO
37,2012-07-27,84,3407,22.21,0,0.93,0,705.33,220.6234054,6.623,FALSO
38,2012-07-27,9347,3769,0.27,0,0,0,1622.77,130.7195806,10.926,FALSO
39,2012-07-27,8289,3407,1476.42,77.44,7.24,1008.3,35419.19,220.6234054,6.623,FALSO
40,2012-07-27,6788,3701,3351.06,156.53,4.24,1624.68,1605.34,138.2033871,4.156,FALSO
41,2012-07-27,7331,357,4473.9,125.46,2.53,6596.96,3228.27,197.9792136,6.432,FALSO
42,2012-07-27,8398,3769,24.48,0,0,0,1660.33,130.7195806,7.17,FALSO
43,2012-07-27,8201,3407,22.35,0,1.19,0,1452.64,213.3303963,9.285,FALSO
44,2012-07-27,8042,3537,30.51,0,0,0.41,1736.91,130.7195806,5.407,FALSO
45,2012-07-27,772,3647,5753.81,167.95,1.23,9181.48,3156.06,191.1655664,8.684,FALSO
1,2012-08-03,8611,3417,27584.78,119.98,30.23,12007.04,4661.71,221.9498642,6.908,FALSO
2,2012-08-03,9022,3417,27650.68,164.58,43.02,21801.9,6652.98,221.5869799,6.565,FALSO
3,2012-08-03,8655,3417,5683.49,37.2,0.04,2484.22,639.29,225.4636332,6.334,FALSO
4,2012-08-03,8386,3374,29127.2,42.27,58.34,22663.73,10925.99,130.737871,4.077,FALSO
5,2012-08-03,8691,3417,7365.26,14.48,0.7,3640.7,2517.31,222.5385111,5.603,FALSO
6,2012-08-03,8755,3417,31765.22,141.14,19.13,15925.51,6069.02,223.5607856,5.668,FALSO
7,2012-08-03,6183,3528,9468.47,109.88,2.88,8606.99,1605.62,198.0293893,7.872,FALSO
8,2012-08-03,8506,3417,12755.02,88.2,17.83,4783.44,4865.74,225.5127949,5.401,FALSO
9,2012-08-03,9023,3417,11864.5,61,0.22,1659.09,2176.37,225.7070437,5.277,FALSO
10,2012-08-03,8476,3595,37194.44,0,53.4,21623.93,2549.27,130.737871,7.17,FALSO
11,2012-08-03,8694,3417,21974.47,173.58,25.5,22778.65,6172.69,225.4636332,6.334,FALSO
12,2012-08-03,8816,376,41059.39,69.7,45.73,22802.96,2743.18,130.737871,10.926,FALSO
13,2012-08-03,8199,3512,48280.91,73.92,98.64,13485.99,7765.27,130.737871,5.765,FALSO
14,2012-08-03,7658,3654,17465.29,37.82,110.8,13149.34,5089.95,191.16409,8.684,FALSO
15,2012-08-03,7313,3819,7251.41,216.62,0.48,4906.29,1420.37,138.1735806,8.193,FALSO
16,2012-08-03,6859,3528,4801.46,0,0,3030.35,2945.89,198.0293893,6.061,FALSO
17,2012-08-03,7294,3512,13721.83,56.6,8.34,12343.79,1797.84,130.737871,5.936,FALSO
18,2012-08-03,7267,3698,20286.36,66.83,46.62,17046.57,1583.43,138.1735806,8.535,FALSO
19,2012-08-03,7341,3819,36466.8,220.13,41.77,16284.94,2242.89,138.1735806,8.193,FALSO
20,2012-08-03,7473,3654,31549.63,83.64,40.76,25656.34,3188.65,214.7433514,7.28,FALSO
21,2012-08-03,9157,3417,41897.36,26.8,5.27,18198.04,5735.86,221.5869799,6.565,FALSO
22,2012-08-03,7299,3698,35383.88,88.92,27.32,18389.63,3237.41,142.1916279,7.753,FALSO
23,2012-08-03,7151,3698,2030.27,77.84,25.26,1810.24,1863.72,138.1735806,4.156,FALSO
24,2012-08-03,7326,3819,11887.54,557.1,138.39,9345.76,2781.67,138.1735806,8.953,FALSO
25,2012-08-03,7208,3654,14653.91,1155.02,13.07,10978.83,2021.96,214.7433514,7.28,FALSO
26,2012-08-03,656,3698,28330,49.21,42.09,8478.97,3544.06,138.1735806,7.405,FALSO
27,2012-08-03,7522,3819,39317.03,194.67,64.32,25462.22,3161.43,142.1916279,8.239,FALSO
28,2012-08-03,8816,376,27801.87,28.5,76.11,8969.45,5970.49,130.737871,10.926,FALSO
29,2012-08-03,7299,3698,6061.65,149.02,0,4925.98,2222.95,138.1735806,9.419,FALSO
30,2012-08-03,9157,3417,283.01,0,2.46,1.88,2833.5,221.5869799,6.565,FALSO
31,2012-08-03,9157,3417,22694.34,15.96,76.19,14090.47,8759.63,221.5869799,6.565,FALSO
32,2012-08-03,7509,3528,35187.83,150.85,13.81,7768.33,4009.95,198.0293893,7.872,FALSO
33,2012-08-03,9213,3595,238.26,0,2.88,44.29,767.86,130.737871,7.147,FALSO
34,2012-08-03,7893,3374,9386.73,45,37.88,4384.73,4169.76,130.737871,9.285,FALSO
35,2012-08-03,7522,3654,35956.75,0,11.63,21249.14,2079.74,142.1916279,8.839,FALSO
36,2012-08-03,8556,3404,243.47,0,2.4,64.47,1077.74,220.6319358,6.623,FALSO
37,2012-08-03,8556,3417,0,0,17.58,0,683.58,220.6319358,6.623,FALSO
38,2012-08-03,8816,376,525.42,0,16.93,49.05,1689.86,130.737871,10.926,FALSO
39,2012-08-03,8405,3417,25778.96,173.2,51.52,24900.66,4573.34,220.6319358,6.623,FALSO
40,2012-08-03,7015,3698,17749.81,377.88,6.36,8303.08,2209.27,138.1735806,4.156,FALSO
41,2012-08-03,7316,3528,40493.45,83.46,44.56,23826.2,3666.08,198.0293893,6.432,FALSO
42,2012-08-03,8476,3595,0,0,5.97,0,628.99,130.737871,7.17,FALSO
43,2012-08-03,8506,3417,312.78,0,24.23,22.86,1317.6,213.3388802,9.285,FALSO
44,2012-08-03,8199,3512,619.96,0,1.54,77.58,1429.81,130.737871,5.407,FALSO
45,2012-08-03,7658,3654,24853.05,39.56,17.96,11142.69,2768.32,191.16409,8.684,FALSO
1,2012-08-10,8505,3494,11436.22,245,6.85,6964.26,4836.22,221.9584329,6.908,FALSO
2,2012-08-10,8855,3494,5554.54,142.3,13.43,4187.43,5286.19,221.5954138,6.565,FALSO
3,2012-08-10,8585,3494,3375.44,28.4,2.4,1880.43,555.9,225.4735085,6.334,FALSO
4,2012-08-10,8321,3476,16996.42,36.6,60.94,4777.2,3937.09,130.7561613,4.077,FALSO
5,2012-08-10,8696,3494,3261.56,15,0.5,1687.13,2102.31,222.5472987,5.603,FALSO
6,2012-08-10,8704,3494,5750.2,187.04,5.21,3920.14,7505.63,223.5699533,5.668,FALSO
7,2012-08-10,6341,3509,4032.28,26.2,55.79,2124.61,960.59,198.0795651,7.872,FALSO
8,2012-08-10,8374,3494,11811.65,26,59.03,2215.73,2801.89,225.5226885,5.401,FALSO
9,2012-08-10,8866,3494,3180.78,-9.94,1.4,2112.03,2314.58,225.7170094,5.277,FALSO
10,2012-08-10,9078,3811,15282.47,0,58.8,5537.01,14827.71,130.7561613,7.17,FALSO
11,2012-08-10,8621,3494,16812.92,128.54,8.74,4764.33,4098.22,225.4735085,6.334,FALSO
12,2012-08-10,9591,3811,10844.78,79.4,38.62,6513.42,2756.59,130.7561613,10.926,FALSO
13,2012-08-10,8169,3509,6249.06,70.38,51.09,3258.43,7070.04,130.7561613,5.765,FALSO
14,2012-08-10,7865,3722,32432.09,23.68,32.44,4309.81,3570.81,191.1626135,8.684,FALSO
15,2012-08-10,7399,3863,15384.57,19.31,100.34,1649.99,1552.05,138.1437742,8.193,FALSO
16,2012-08-10,7024,3509,7036.67,11.2,11,3031.99,2296.61,198.0795651,6.061,FALSO
17,2012-08-10,7329,3509,3711.96,9.2,4.42,2316.51,1613.36,130.7561613,5.936,FALSO
18,2012-08-10,757,3772,20397.03,134.57,41.72,3800.38,2169.34,138.1437742,8.535,FALSO
19,2012-08-10,7445,3863,6196.55,232.43,76.35,3086.53,3417.36,138.1437742,8.193,FALSO
20,2012-08-10,754,3722,16845.14,156.18,12.47,6921.28,6346.44,214.7484595,7.28,FALSO
21,2012-08-10,8957,3494,8467.09,27.6,7.17,4045.91,4196.28,221.5954138,6.565,FALSO
22,2012-08-10,7674,3772,7212.77,22.87,15.43,2623.17,1906.3,142.1705634,7.753,FALSO
23,2012-08-10,7112,3772,23983.92,144.9,106.86,13110.54,4860.8,138.1437742,4.156,FALSO
24,2012-08-10,7553,3863,37938.11,798.52,178.81,12823.7,5682.73,138.1437742,8.953,FALSO
